X,Y,OBJECTID,COD_SIG,IDTIPO,INF_NOME,INF_MORADA,INF_TELEFONE,INF_FAX,INF_EMAIL,INF_SITE,INF_DESCRICAO,INF_FONTE,INF_MUNICIPAL,GlobalID
-9.155812585351727,38.737303993766091,236,12,9,Calouste Gulbenkian,"Avenida de Berna, Jardim da Fundação Calouste Gulbenkian",,,,,"Este monumento, de sóbria composição, em homenagem ao grande colecionador de origem arménia, Calouste Gulbenkian, é uma obra de Leopoldo de Almeida, inaugurada a 20 de julho de 1965, nos jardins da Fundação do mesmo nome. A estátua de bronze e pedra foi feita de acordo com uma fotografia que mostra Gulbenkian, numa viagem ao Egito, vestindo um fato da época e sentado na base de uma estátua do deus Hórus, representado através de um falcão de asas fechadas, altivo no porte, vigilante como uma sentinela, sossegado, mas ameaçador como um guerreiro, características que sugerem o carácter de Gulbenkian: a sua visão larga e os seus voos altos.

",-,0,65781def-f70b-4899-8829-45452d95dd15
-9.091054092938338,38.781459943278094,237,286,9,D. Catarina de Bragança,"Passeio do Tejo, (Parque das Nações)",,,,,"D. Catarina de Bragança (1638-1705), filha do duque de Bragança, que foi o nosso rei D. João IV, nasceu em Vila Viçosa e foi rainha de Inglaterra, através do seu casamento com Carlos II, entre 1662 e 1685. Após a morte de seu marido, regressou ao nosso país em 1693 e por duas ocasiões foi regente de Portugal, nomeadamente, em Maio de 1701, quando seu irmão, o rei D. Pedro II comandou o exército português na Guerra de Sucessão Espanhola e, em 1705, quando o monarca adoeceu gravemente. A sua estátua de corpo inteiro, em bronze, da autoria da escultora norte-americana Audrey Flack, é uma réplica, em escala menor, de uma estátua mandada construir nos E.U.A., com fundos portugueses e norte-americanos, pela Associação Friends of Queen Catherine, para celebrar o facto do Bairro de Queens na cidade de Nova Iorque dever o seu nome à rainha D. Catarina de Bragança. Oferecida à cidade de Lisboa pela referida Associação, em Maio de 1998, a estátua da rainha foi inaugurada no Passeio do Tejo, junto à casa de madeira, na zona do Arboreto, ao Parque das Nações.

",-,0,2a2648ed-ffa7-4367-8eec-d2171a4fcef5
-9.139019162325102,38.737359697827031,238,123,9,Engenharia,"Rua Interior  Particular, (Instituto Superior Técnico)",,,,,"Estátua de pedra, com 3m de altura, assente sobre pedestal, também de pedra, que representa a engenharia através de uma figura feminina, segurando na mão instrumentos utilizados por esta área do conhecimento. Está localizada no exterior dos pavilhões do Instituto Superior Técnico.

",-,0,071e7b4c-553a-4809-9d62-044273193a1d
-9.153250053867191,38.708977593739711,239,62,9,Gago Coutinho,"Avenida  Dom Carlos I, Largo da Esperança",,,,,"Carlos Viegas Gago Coutinho (1869-1959), geógrafo, precursor da navegação aérea astronómica, criador do Astrolábio de Precisão (Sextante de Bolha), mais tarde designado por Sextante de Gago Coutinho, investigador da técnica utilizada nos Descobrimentos portugueses, transpondo-a para a aeronavegação, fez carreira na Marinha a partir de 1890, tendo alcançado a patente de Almirante em 1958. O seu nome ficou para sempre marcado na História portuguesa por ter, em conjunto com Sacadura Cabral, efectuado a primeira travessia aérea do Atlântico Sul, entre Lisboa e o Rio de Janeiro, em 1922. O monumento em sua homenagem, com cerca de 3m de altura, apresenta um medalhão em bronze com a sua efígie, sobre placa de mármore e base paralelepipédica de cimento. Da autoria do Mestre Soares Branco, foi inaugurado, por iniciativa camarária, na Av. D. Carlos I (Largo da Esperança), em 18 de Fevereiro de 1984, para comemorar o 25º Aniversário da morte do Almirante.
",-,1,f8f43e55-c897-479c-b28f-0c609468d75b
-9.139787742017576,38.714582364456575,240,238,9,Gil Vicente - Melpomene e Thalia,Praça D. Pedro IV,,,,,"Da autoria de Francisco de Assis Rodrigues, datadas de 1842, estas três estátuas, executadas em pedra lioz, Gil Vicente ao centro, ladeado por Melpomene (Musa da Tragédia) e Thalia (Musa da Comédia), coroam o tímpano do Teatro Nacional D. Maria II. Foram inauguradas juntamente com o Teatro em 13 de abril de 1846, por ocasião do 27º Aniversário de D. Maria II.

",-,0,c016dbda-6f4a-4ec1-9a07-89e699e1e58c
-9.098347629714453,38.761713807436188,241,214,9,Homenagem a D. João II,Praça Príncipe Perfeito,,,,,"D. João II (1455-1495), ficou conhecido como o Príncipe Perfeito. Durante o seu reinado os descobrimentos marítimos sofreram um grande impulso: boa parte da costa ocidental africana foi navegada; dobrou-se o Cabo da Boa Esperança; e preparou-se por terra, com Pero da Covilhã e Afonso Paiva, a viagem de Vasco da Gama à India. Em sua homenagem foi inaugurada, em 1998, na Praça do Príncipe Perfeito, ao Parque das Nações, uma peça em bronze, com 24 m de diâmetro e 7 m de altura, executada por Manuel Rosa. Com um discurso plástico sem qualquer referência, remetendo no entanto para uma mutação antropomórfica, esta figura dobrada sobre si mesma, perfazendo praticamente um círculo, pressupõe evidenciar o carácter e o papel visionário e renovador desse monarca.

",-,0,ac882146-d67a-4c0c-b0e1-105f1986a871
-9.213292851874698,38.693296761785206,242,75,9,1ª Travessia Aérea do Atlântico Sul,"Avenida de Brasília, (junto à Doca do Bom Sucesso)",,,,,"Por iniciativa do Clube Militar Naval, a Corporação da Armada prestou homenagem à 1ª Travessia Aérea do Atlântico Sul, ocorrida em 1922, através de um monumento composto por uma águia em bronze assente sobre um pilar em pedra, executado em 1922 e inaugurado em 13 de Novembro do mesmo ano, junto ao Clube Naval, na Avenida de Brasília.

",-,1,707887a1-0e8e-4855-aa0c-6b1103d3a17f
-9.143286132076893,38.70966042373297,243,18,9,A Verdade (Eça de Queiroz),Largo do Barão de Quintela,,,,,"Réplica em bronze da estátua de pedra, executada por Teixeira Lopes e inaugurada em 1903, no Largo Barão de Quintela. O original, alvo de constantes actos de vandalismo, encontra-se desde 2001 no Museu da Cidade, ao Campo Grande, data em que, por iniciativa camarária, foi inaugurada a réplica no referido Largo. Este monumento, evocativo da figura de Eça de Queirós, um dos maiores expoentes literários do séc. XIX, inspira-se na frase do escritor inscrita na base da própria estátua, a saber: Sobre a nudez forte da Verdade o manto diáphano da phantasia. A figura alegórica da Verdade, representada por um lindíssimo corpo de mulher, nos braços do escritor e contemplada pelo seu olhar penetrante traduz um hino à beleza feminina e poderá retratar a constante luta interior travada pelo autor, entre as exigências do realismo da época e o pendor natural da fantasia.

",-,1,0c786c32-cadc-4631-a991-f8c8d751f96c
-9.092485263696148,38.760883377045538,244,212,9,"Reflexo do Céu, Navegante",Passeio de Neptuno,,,,,"Executada em 1998 por Susumu Shingu, esta escultura cinética, em aço inox, com 6 m de altura, apresenta no topo grandes pás ou hélices, que absorvem a energia natural do vento e da luz, movimentando-se sob a acção eólica, reflectindo a paisagem e diversos pontos do céu.

",-,0,0d64fd75-2f2a-46d7-afde-91a035f3e47e
-9.115716945601744,38.768907109005461,245,2,9,Recriação,"Avenida de Berlim; Avenida Dr. Francisco Luís  Gomes",,,,,"Esta peça em sucata de aço, chapa metálica e ferro, pintado de cinzento, com 3 toneladas de peso e 5,30 m de altura, assente sobre uma base quadrangular de betão, pretende ser uma alegoria à ""Reconstrução do Homem"". Da autoria de Lúcio Bittencourt, foi executada em 1993 e inaugurada em 24 de Novembro desse mesmo ano,  por iniciativa do Pelouro da Cultura da Câmara Municipal de Lisboa, na confluência da Av. de Berlim com a Av. Dr. Francisco Luís Gomes.

",-,0,f9b2b882-bf4e-46da-835e-532d3662bda0
-9.133875558128571,38.739579279093377,246,251,9,João do Rio,Praça João do Rio,,,,,"Monumento em pedra, de pequenas dimensões, erigido, por iniciativa da Câmara Municipal de Lisboa, em homenagem a Paulo Barreto, escritor brasileiro, que adoptou o nome literário de João do Rio e foi promotor de uma campanha para aproximar os povos de Portugal e do Brasil.Inaugurado em 3 de Maio de 1950, na Praça João do Rio, integra um medalhão com a efígie do escritor, obra de Álvaro de Brée, abaixo do qual se pode ler a seguinte inscrição gravada no pedestal: NADA ME DEVEM/OS PORTUGUESES/POR AMAR E DEFEN-/DER PORTUGUESES/PORQUE ASSIM A-/MO VENERO E QUE-/RO DUAS VEZES/A MINHA PATRIA/PAULO BARRETO/ JOÃO DO RIO .

",-,1,f4879559-6161-4ceb-9dc1-32724e8d5895
-9.151798264078636,38.728801359647008,247,230,9,A Ciência,Parque Eduardo VII de Inglaterra,,,,,"Obra de Raul Xavier, A Ciência, datada de 1945, é uma escultura em pedra, representando uma figura feminina majestática e simbólica, que decora o acesso principal do atual Pavilhão Carlos Lopes (Antigo Pavilhão das Indústrias ou dos Desportos) em conjunto com A Arte. Trata-se de uma alegoria à Ciência, cujos atributos incluem uma coruja sobre uma esfera armilar, símbolo do conhecimento racional, e o livro, fazendo alusão ao conhecimento e à sabedoria.

",-,1,c1e6307d-f8ed-49ba-848a-1ca014699328
-9.158459606981999,38.714916531857938,248,147,9,Guardadora de Patos,Jardim Guerra Junqueiro (Jardim da Estrela),,,,,"Obra de Costa Motta (sob.), a escultura ""Guardadora de Patos"" ou ""Filha de Rei Guardando Patos"", possivelmente datada de 1917, foi executada em tamanho natural e com recurso a pedra lioz, sendo colocada num dos lagos do Jardim da Estrela. Como escultura decorativa evidencia a influência dos movimentos parisienses Arte Nova nos seus elementos vegetalistas e curvilíneos. Na concepção desta peça o escultor baseou-se no conto de fadas que Eugénio de Castro adaptou para a poesia, representando o retrato da sua filha Emília, em todo o seu movimento e naturalismo.

",-,1,60d0891d-8e84-4523-bab4-08f40d3872d0
-9.141091146290847,38.719573085068745,249,190,9,Manuel Cordo Boullosa,"Rua  Júlio de Andrade, 3-3A (Xuventude de Galicia - Centro Galego de Lisboa)",,,,,"Manuel Cordo Boullosa, galego e ilustre sócio da Xuventude de Galícia, doou o palacete oitocentista, onde esta instituição se encontra instalada desde 1988. Em sua homenagem e por gratidão foi erguido o seu busto em pedra assente sobre plinto quadrangular de granito, inaugurado em 17 de Junho de 1995, junto à entrada da Xuventude de Galícia - Centro Galego de Lisboa.

",-,0,ec8e7211-f6eb-4e70-8c7d-e2cd4c54fd29
-9.133392717256612,38.712199448005947,250,13,9,D. Afonso Henriques,Castelo de São Jorge,,,,,"O monumento ao 1º Rei de Portugal é composto por uma estátua de bronze, com 6,5 m de altura, assente sobre plinto cilíndrico de pedra. A estátua é uma réplica da que foi executada por Soares dos Reis, em 1887, e oferecida pela cidade do Porto a Lisboa para ser inaugurada a 25 de Outubro de 1947, no Castelo de São Jorge, por ocasião da comemoração do VIII Centenário da conquista desta cidade.

",-,1,ae1551fc-4935-4a57-9ccd-afb532e665f7
-9.151202699909899,38.761242149802804,251,216,9,Metrovóide,"Rua  Agostinho Neto, (antigo Arruamento B do Plano Urb Quinta do Lambert) Parque de Material e Oficinas II do Metropolitano de Lisboa",,,,,"Peça escultórica abstracta, executada pelo escultor Dimas Macedo em betão e azulejo, datada possivelmente de 2004, localizada no Parque de Material e Oficinas II do Metropolitano de Lisboa, próximo da 2ª Circular.
",-,0,973daa3f-127d-4461-89f9-8f71b0ae7fab
-9.144052080603903,38.71810569646523,252,4508,9,Douro,Avenida da Liberdade,,,,,"Estátua-fonte de pedra, de tamanho um pouco superior ao natural, que simboliza o Rio Douro, representado por uma figura masculina à semelhança de um deus, atento ao evoluir das margens. Esta escultura alegórica realizada por Alexandre Gomes, em 1780, para o Chafariz do Campo de Santana (nunca edificado), foi posteriormente reutilizada no arranjo do Passeio Público, encontrando-se colocada no topo Norte de um lago a Poente da Avenida da Liberdade.

",-,1,2586bdc2-c5bc-4710-9e60-d519e1e10fea
-9.145189710672973,38.746286540215387,253,86,9,Mãe e Filho,"Rua  Jorge Ferreira de Vasconcelos, Rua Alfredo Cortês, Bairro de São Miguel",,,,,"Executada em pedra, é uma peça figurativa, que representa uma figura feminina com uma criança, evocando a relação maternal. Encontra-se instalada na esquina da Rua Jorge Ferreira de Vasconcelos com a Rua Alfredo Cortês, no Bairro de São Miguel.

",-,1,6ceeace8-e004-4bad-af2e-00cb62083449
-9.144343266808317,38.715534613719463,254,135,9,João de Barros,"Rua de São Pedro de Alcântara, Jardim António Nobre",,,,,"Do conjunto de bustos de temática clássica e da História de Portugal, localizados no segundo tabuleiro do Jardim António Nobre ou Jardim de São Pedro de Alcântara, este busto decorativo de João de Barros, um dos grandes nomes da historiografia portuguesa da época dos Descobrimentos, foi executado em pedra, por autor desconhecido, assentando sobre pedestal, também em pedra.

",-,1,b70a6051-516f-4996-af53-ab8eb9aadf9e
-9.161861959950922,38.75075895584834,255,109,9,Salto em Altura,"Avenida  Professor Egas Moniz, (Estádio Universitário)",,,,,"Estátua de bronze, assente sobre base de pedra, representa uma figura masculina, de tamanho natural, a executar um salto em altura. Obra de Luzia, foi executada em 1967 para o Estádio Universitário.

",-,0,e7f0ade4-65b5-4ad5-a3b7-8343c3cd7a5d
-9.157454100226595,38.753855595605117,256,56,9,D. Pedro V,"Alameda da Universidade, (junto ao edifício da Faculdade de Letras)",,,,,"D. Pedro V, filho da rainha D. Maria II, reinou em Portugal entre 1853 e 1861. Grande impulsionador da cultura e do ensino oficial, fundou o Curso Superior de Letras, em 1859, e a Escola Normal, em 1860. A estátua de mármore erguida em homenagem ao monarca, obra de Joaquim Martins Correia, foi inaugurada em 1960, na Alameda da Universidade,junto à Faculdade de Letras de Lisboa.
",-,0,d462eb8f-16a8-48fd-ace3-87dddda7768f
-9.1606145072451,38.748999634162239,257,120,9,Egas Moniz,"Avenida  Professor Egas Moniz, Jardim do Hospital de Santa Maria",,,,,"António Caetano de Abreu Freire de Egas Moniz (1874-1955), destacou-se como médico psiquiatra. Uma nova forma de intervenção cirúrgica sobre o cérebro, a leucotomia pré-frontal, valeu-lhe o Prémio Nobel da Medicina em 1949. Em sua homenagem foi inaugurada, no Hospital de Santa Maria, em 1974, uma estátua em bronze, de corpo inteiro, obra do escultor Euclides Vaz, assente sobre um pedestal de pedra, que apresentava a seguinte inscrição: ""A/EGAS MONIZ/1874-1955/PRÉMIO NOBEL/DA MEDICINA/E FISIOLOGIA/27 DE OUTUBRO/DE 1949"".

",-,0,0d7e8205-0544-4bb6-8414-01769f022f3b
